,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
341,Adame Pooch,0.437,0.0465,2,-18.591,0,0.0376,0.974,1.87e-05,0.0983,0.151,148.126,audio_features,5mAgkDkPZoyrKRya7Nxrln,spotify:track:5mAgkDkPZoyrKRya7Nxrln,https://api.spotify.com/v1/tracks/5mAgkDkPZoyrKRya7Nxrln,https://api.spotify.com/v1/audio-analysis/5mAgkDkPZoyrKRya7Nxrln,411332,4
342,Emrooz O Farda,0.539,0.367,9,-13.681,0,0.322,0.707,4.16e-05,0.264,0.525,117.041,audio_features,5Ph2R8vAV3ImknzT6Fd3sK,spotify:track:5Ph2R8vAV3ImknzT6Fd3sK,https://api.spotify.com/v1/tracks/5Ph2R8vAV3ImknzT6Fd3sK,https://api.spotify.com/v1/audio-analysis/5Ph2R8vAV3ImknzT6Fd3sK,207157,5
343,Koliye Bi Avaaz,0.754,0.503,5,-8.381,1,0.0298,0.746,0.0125,0.0933,0.47,120.011,audio_features,7kUjXHpfD4H0OtNe3buOOV,spotify:track:7kUjXHpfD4H0OtNe3buOOV,https://api.spotify.com/v1/tracks/7kUjXHpfD4H0OtNe3buOOV,https://api.spotify.com/v1/audio-analysis/7kUjXHpfD4H0OtNe3buOOV,280716,4
344,Margoob,0.641,0.611,0,-4.519,0,0.0227,0.151,0.0,0.338,0.277,99.017,audio_features,1eUjB2xz638MHGKebZD2NA,spotify:track:1eUjB2xz638MHGKebZD2NA,https://api.spotify.com/v1/tracks/1eUjB2xz638MHGKebZD2NA,https://api.spotify.com/v1/audio-analysis/1eUjB2xz638MHGKebZD2NA,322116,3
345,Akharin Bar,0.281,0.568,8,-5.284,0,0.0397,0.744,2.83e-05,0.0811,0.409,175.539,audio_features,3ldywar9etCgmoERZBbNOj,spotify:track:3ldywar9etCgmoERZBbNOj,https://api.spotify.com/v1/tracks/3ldywar9etCgmoERZBbNOj,https://api.spotify.com/v1/audio-analysis/3ldywar9etCgmoERZBbNOj,186600,3
346,Gole Yakh,0.408,0.554,9,-6.707,0,0.0268,0.84,0.000266,0.171,0.49,171.512,audio_features,1C8RHwk3q455M7hpihnzJJ,spotify:track:1C8RHwk3q455M7hpihnzJJ,https://api.spotify.com/v1/tracks/1C8RHwk3q455M7hpihnzJJ,https://api.spotify.com/v1/audio-analysis/1C8RHwk3q455M7hpihnzJJ,306760,4
347,Siah Poosha,0.628,0.52,2,-7.007,0,0.0452,0.453,0.000691,0.143,0.363,140.965,audio_features,1XCpXYsBxgm763R8ysqzuW,spotify:track:1XCpXYsBxgm763R8ysqzuW,https://api.spotify.com/v1/tracks/1XCpXYsBxgm763R8ysqzuW,https://api.spotify.com/v1/audio-analysis/1XCpXYsBxgm763R8ysqzuW,303240,4
348,It's a Man's Man's Man's World,0.539,0.24,3,-16.632,0,0.0426,0.687,5.12e-05,0.133,0.567,80.816,audio_features,3SQ9Hb9rfpJ02AWfaOPhpy,spotify:track:3SQ9Hb9rfpJ02AWfaOPhpy,https://api.spotify.com/v1/tracks/3SQ9Hb9rfpJ02AWfaOPhpy,https://api.spotify.com/v1/audio-analysis/3SQ9Hb9rfpJ02AWfaOPhpy,167373,3
349,Smile,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,audio_features,6wQlQrTY5mVS8EGaFZVwVF,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/tracks/6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/audio-analysis/6wQlQrTY5mVS8EGaFZVwVF,196180,4
350,I Just Want To Make Love To You - Single Version,0.642,0.523,3,-8.579,1,0.11,0.772,3.26e-06,0.527,0.654,101.635,audio_features,3QnHWkNMY2mpy494Bis0ly,spotify:track:3QnHWkNMY2mpy494Bis0ly,https://api.spotify.com/v1/tracks/3QnHWkNMY2mpy494Bis0ly,https://api.spotify.com/v1/audio-analysis/3QnHWkNMY2mpy494Bis0ly,185627,4
351,Give Me the Night - Edit,0.867,0.79,1,-5.424,1,0.0518,0.343,0.0131,0.245,0.814,110.048,audio_features,7IQMKJNcppgahjNWVPmxkl,spotify:track:7IQMKJNcppgahjNWVPmxkl,https://api.spotify.com/v1/tracks/7IQMKJNcppgahjNWVPmxkl,https://api.spotify.com/v1/audio-analysis/7IQMKJNcppgahjNWVPmxkl,219560,4
352,Cruisin',0.498,0.63,6,-5.808,0,0.0276,0.416,0.0,0.238,0.822,169.115,audio_features,2gliw3L0oa4w8LqaHploje,spotify:track:2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/tracks/2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/audio-analysis/2gliw3L0oa4w8LqaHploje,352920,4
353,You Are The Sunshine Of My Life,0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,audio_features,0n2pjCIMKwHSXoYfEbYMfX,spotify:track:0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/tracks/0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/audio-analysis/0n2pjCIMKwHSXoYfEbYMfX,178200,4
354,I Need,0.359,0.497,0,-6.244,1,0.0288,0.637,0.0,0.105,0.169,99.186,audio_features,0viGbbEJ9xV6qNJsTaXruz,spotify:track:0viGbbEJ9xV6qNJsTaXruz,https://api.spotify.com/v1/tracks/0viGbbEJ9xV6qNJsTaXruz,https://api.spotify.com/v1/audio-analysis/0viGbbEJ9xV6qNJsTaXruz,206067,3
355,My Cherie Amour,0.574,0.507,6,-11.343,1,0.0258,0.228,4.57e-06,0.279,0.514,101.085,audio_features,5ZoDwIP1ntHwciLjydJ8X2,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/tracks/5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/audio-analysis/5ZoDwIP1ntHwciLjydJ8X2,173307,4
356,"Say You, Say Me",0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068,audio_features,17CPezzLWzvGfpZW6X8XT0,spotify:track:17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067,4
357,Forever By Your Side,0.637,0.211,3,-14.976,1,0.0299,0.709,0.0,0.0883,0.15,124.698,audio_features,2UewOURvPOFJgo03VdKvxT,spotify:track:2UewOURvPOFJgo03VdKvxT,https://api.spotify.com/v1/tracks/2UewOURvPOFJgo03VdKvxT,https://api.spotify.com/v1/audio-analysis/2UewOURvPOFJgo03VdKvxT,268173,4
358,Who's Loving You,0.358,0.341,7,-9.61,1,0.0302,0.773,0.000143,0.193,0.39,80.2,audio_features,6CheRswRZOyRyaYIeeFloE,spotify:track:6CheRswRZOyRyaYIeeFloE,https://api.spotify.com/v1/tracks/6CheRswRZOyRyaYIeeFloE,https://api.spotify.com/v1/audio-analysis/6CheRswRZOyRyaYIeeFloE,240240,3
359,Here and Now,0.506,0.813,9,-3.575,1,0.0532,0.0505,0.0,0.12,0.706,147.996,audio_features,7qRVyZDt1Caftkk8CQlKtk,spotify:track:7qRVyZDt1Caftkk8CQlKtk,https://api.spotify.com/v1/tracks/7qRVyZDt1Caftkk8CQlKtk,https://api.spotify.com/v1/audio-analysis/7qRVyZDt1Caftkk8CQlKtk,171493,4
360,Chelsea Hotel #2,0.521,0.0592,5,-20.178,1,0.0417,0.899,0.0639,0.105,0.245,132.274,audio_features,4krhCfJg0znykZoyjeMXRe,spotify:track:4krhCfJg0znykZoyjeMXRe,https://api.spotify.com/v1/tracks/4krhCfJg0znykZoyjeMXRe,https://api.spotify.com/v1/audio-analysis/4krhCfJg0znykZoyjeMXRe,186013,3
361,Taghatam Deh,0.33,0.265,2,-11.724,0,0.0339,0.984,0.796,0.114,0.133,89.811,audio_features,2ApKDh9e6tpcOGhJg4mHSh,spotify:track:2ApKDh9e6tpcOGhJg4mHSh,https://api.spotify.com/v1/tracks/2ApKDh9e6tpcOGhJg4mHSh,https://api.spotify.com/v1/audio-analysis/2ApKDh9e6tpcOGhJg4mHSh,253213,3
362,Bye.,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,audio_features,62bOmKYxYg7dhrC6gH9vFn,spotify:track:62bOmKYxYg7dhrC6gH9vFn,https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn,https://api.spotify.com/v1/audio-analysis/62bOmKYxYg7dhrC6gH9vFn,200400,4
363,The Kiss,0.715,0.374,8,-6.665,1,0.0399,0.627,0.0,0.11,0.633,89.982,audio_features,3gCYle76USfbHa7VDTDg5V,spotify:track:3gCYle76USfbHa7VDTDg5V,https://api.spotify.com/v1/tracks/3gCYle76USfbHa7VDTDg5V,https://api.spotify.com/v1/audio-analysis/3gCYle76USfbHa7VDTDg5V,143531,4
364,Escape!,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,audio_features,4R67rQNSbbsR4TdUVOIdez,spotify:track:4R67rQNSbbsR4TdUVOIdez,https://api.spotify.com/v1/tracks/4R67rQNSbbsR4TdUVOIdez,https://api.spotify.com/v1/audio-analysis/4R67rQNSbbsR4TdUVOIdez,149610,4
365,Dead Things,0.326,0.0413,3,-21.02,1,0.0324,0.974,0.951,0.128,0.0347,96.38,audio_features,5cO4UTeekZFqlszyGuqnJf,spotify:track:5cO4UTeekZFqlszyGuqnJf,https://api.spotify.com/v1/tracks/5cO4UTeekZFqlszyGuqnJf,https://api.spotify.com/v1/audio-analysis/5cO4UTeekZFqlszyGuqnJf,264600,4
366,The Poet Acts,0.249,0.0279,7,-29.617,0,0.039,0.975,0.966,0.103,0.037,84.122,audio_features,0XiMoe7Dh3CcF5sYNWIwYR,spotify:track:0XiMoe7Dh3CcF5sYNWIwYR,https://api.spotify.com/v1/tracks/0XiMoe7Dh3CcF5sYNWIwYR,https://api.spotify.com/v1/audio-analysis/0XiMoe7Dh3CcF5sYNWIwYR,223267,3
367,Why Does Someone Have to Die?,0.27,0.0141,7,-27.574,0,0.0353,0.984,0.981,0.12,0.0337,77.762,audio_features,1G9wER7h0fuYbAwZmVQUyX,spotify:track:1G9wER7h0fuYbAwZmVQUyX,https://api.spotify.com/v1/tracks/1G9wER7h0fuYbAwZmVQUyX,https://api.spotify.com/v1/audio-analysis/1G9wER7h0fuYbAwZmVQUyX,236533,3
368,Yadegari,0.645,0.495,11,-7.553,0,0.027,0.286,0.000278,0.526,0.228,129.979,audio_features,50zxlmvPczTLsWZlz9q8rS,spotify:track:50zxlmvPczTLsWZlz9q8rS,https://api.spotify.com/v1/tracks/50zxlmvPczTLsWZlz9q8rS,https://api.spotify.com/v1/audio-analysis/50zxlmvPczTLsWZlz9q8rS,269067,4
369,Ghamgin,0.694,0.97,7,-0.443,1,0.294,0.451,0.0,0.405,0.628,142.85,audio_features,64yw2PAqtPEvBXIe9OcYC4,spotify:track:64yw2PAqtPEvBXIe9OcYC4,https://api.spotify.com/v1/tracks/64yw2PAqtPEvBXIe9OcYC4,https://api.spotify.com/v1/audio-analysis/64yw2PAqtPEvBXIe9OcYC4,249600,4
370,Parastoohaye Khaste,0.18,0.215,7,-21.52,1,0.0365,0.947,0.0201,0.115,0.217,178.778,audio_features,5mcIIuiPNgvzpKeG8WRd9y,spotify:track:5mcIIuiPNgvzpKeG8WRd9y,https://api.spotify.com/v1/tracks/5mcIIuiPNgvzpKeG8WRd9y,https://api.spotify.com/v1/audio-analysis/5mcIIuiPNgvzpKeG8WRd9y,279360,4
371,Leila,0.77,0.768,4,-7.542,0,0.0367,0.0139,0.0235,0.0469,0.814,103.997,audio_features,4mb4Ykp6StyjfDG0kyn6YM,spotify:track:4mb4Ykp6StyjfDG0kyn6YM,https://api.spotify.com/v1/tracks/4mb4Ykp6StyjfDG0kyn6YM,https://api.spotify.com/v1/audio-analysis/4mb4Ykp6StyjfDG0kyn6YM,318462,4
372,To Mitooni,0.703,0.689,0,-6.575,0,0.0658,0.43,0.0,0.185,0.492,82.058,audio_features,15Ihw9YYcsvarDutay5dGQ,spotify:track:15Ihw9YYcsvarDutay5dGQ,https://api.spotify.com/v1/tracks/15Ihw9YYcsvarDutay5dGQ,https://api.spotify.com/v1/audio-analysis/15Ihw9YYcsvarDutay5dGQ,245004,4
373,To Baroon Keh Rafty,0.66,0.494,1,-7.788,0,0.0333,0.333,1.01e-06,0.101,0.315,77.996,audio_features,3kGw6a9LXtP8i9r9BisQ9D,spotify:track:3kGw6a9LXtP8i9r9BisQ9D,https://api.spotify.com/v1/tracks/3kGw6a9LXtP8i9r9BisQ9D,https://api.spotify.com/v1/audio-analysis/3kGw6a9LXtP8i9r9BisQ9D,234907,4
374,The Hours,0.346,0.524,0,-5.697,1,0.028,0.0899,2.5e-06,0.31,0.445,169.605,audio_features,3UTKuCUcoA2HQksp7veM6C,spotify:track:3UTKuCUcoA2HQksp7veM6C,https://api.spotify.com/v1/tracks/3UTKuCUcoA2HQksp7veM6C,https://api.spotify.com/v1/audio-analysis/3UTKuCUcoA2HQksp7veM6C,251720,4
375,Alangu,0.303,0.00338,4,-30.932,0,0.0493,0.909,0.89,0.116,0.347,50.96,audio_features,2IXJyG1DX93g2EhFXghz37,spotify:track:2IXJyG1DX93g2EhFXghz37,https://api.spotify.com/v1/tracks/2IXJyG1DX93g2EhFXghz37,https://api.spotify.com/v1/audio-analysis/2IXJyG1DX93g2EhFXghz37,102373,4
376,Darakeh,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,audio_features,2BcMwX1MPV6ZHP4tUT9uq6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4
377,3 1/2,0.384,0.0644,1,-26.309,1,0.0439,0.97,0.906,0.0976,0.961,110.458,audio_features,6Rw8ceNPCSJJtTQbqj0SY0,spotify:track:6Rw8ceNPCSJJtTQbqj0SY0,https://api.spotify.com/v1/tracks/6Rw8ceNPCSJJtTQbqj0SY0,https://api.spotify.com/v1/audio-analysis/6Rw8ceNPCSJJtTQbqj0SY0,44507,4
378,Memories of You,0.456,0.175,0,-14.249,0,0.0445,0.987,0.665,0.104,0.296,175.582,audio_features,4k8Z615BSY2DPSARJS11Se,spotify:track:4k8Z615BSY2DPSARJS11Se,https://api.spotify.com/v1/tracks/4k8Z615BSY2DPSARJS11Se,https://api.spotify.com/v1/audio-analysis/4k8Z615BSY2DPSARJS11Se,285695,3
379,Nava,0.567,0.593,6,-7.404,0,0.288,0.117,1.32e-06,0.248,0.358,88.545,audio_features,6zWU7YALeEDMcPGhKKZJhV,spotify:track:6zWU7YALeEDMcPGhKKZJhV,https://api.spotify.com/v1/tracks/6zWU7YALeEDMcPGhKKZJhV,https://api.spotify.com/v1/audio-analysis/6zWU7YALeEDMcPGhKKZJhV,194157,4
380,Two Miles Too Far,0.603,0.229,5,-14.349,1,0.0354,0.109,0.000881,0.114,0.379,83.932,audio_features,1ecc1LP63mawERGM570gs6,spotify:track:1ecc1LP63mawERGM570gs6,https://api.spotify.com/v1/tracks/1ecc1LP63mawERGM570gs6,https://api.spotify.com/v1/audio-analysis/1ecc1LP63mawERGM570gs6,276030,4
381,"Pavane, Op. 50 (Version for Piano)",0.392,0.0152,6,-30.684,0,0.0424,0.996,0.885,0.081,0.12,74.963,audio_features,2mNQl3DEWtkrwKllwYpxi0,spotify:track:2mNQl3DEWtkrwKllwYpxi0,https://api.spotify.com/v1/tracks/2mNQl3DEWtkrwKllwYpxi0,https://api.spotify.com/v1/audio-analysis/2mNQl3DEWtkrwKllwYpxi0,359464,4
382,Look at This,0.717,0.521,7,-9.036,1,0.352,0.214,0.0,0.099,0.151,90.141,audio_features,1dS9VlCPJRSgdAQ5RutJ0W,spotify:track:1dS9VlCPJRSgdAQ5RutJ0W,https://api.spotify.com/v1/tracks/1dS9VlCPJRSgdAQ5RutJ0W,https://api.spotify.com/v1/audio-analysis/1dS9VlCPJRSgdAQ5RutJ0W,170067,4
383,Only When You're Gone,0.451,0.346,9,-10.931,0,0.0295,0.674,0.261,0.106,0.276,145.583,audio_features,2tEdjvMH7nqI84rO1Iih0P,spotify:track:2tEdjvMH7nqI84rO1Iih0P,https://api.spotify.com/v1/tracks/2tEdjvMH7nqI84rO1Iih0P,https://api.spotify.com/v1/audio-analysis/2tEdjvMH7nqI84rO1Iih0P,393173,4
384,Melancholy Man,0.385,0.434,1,-11.544,0,0.0313,0.722,5e-06,0.192,0.388,132.454,audio_features,1NeQzAqahRYI09bgLbhVFN,spotify:track:1NeQzAqahRYI09bgLbhVFN,https://api.spotify.com/v1/tracks/1NeQzAqahRYI09bgLbhVFN,https://api.spotify.com/v1/audio-analysis/1NeQzAqahRYI09bgLbhVFN,345347,4
385,Forget About,0.528,0.431,4,-7.09,1,0.0394,0.797,0.0,0.0999,0.549,108.939,audio_features,1J5Vc7uzVstxzSt1A6LGzW,spotify:track:1J5Vc7uzVstxzSt1A6LGzW,https://api.spotify.com/v1/tracks/1J5Vc7uzVstxzSt1A6LGzW,https://api.spotify.com/v1/audio-analysis/1J5Vc7uzVstxzSt1A6LGzW,184051,4
386,I Want to Be Alone (Dialogue) - 2001 Remaster,0.545,0.154,8,-16.334,1,0.0304,0.939,0.2,0.107,0.192,103.228,audio_features,38kvK113d0T1tO8oi8wnPt,spotify:track:38kvK113d0T1tO8oi8wnPt,https://api.spotify.com/v1/tracks/38kvK113d0T1tO8oi8wnPt,https://api.spotify.com/v1/audio-analysis/38kvK113d0T1tO8oi8wnPt,198147,4
387,Masterpiece,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,audio_features,26UxwWl9xCb83OynXELJcL,spotify:track:26UxwWl9xCb83OynXELJcL,https://api.spotify.com/v1/tracks/26UxwWl9xCb83OynXELJcL,https://api.spotify.com/v1/audio-analysis/26UxwWl9xCb83OynXELJcL,181714,4
388,I Dance,0.152,0.975,7,-3.072,0,0.26,0.0583,0.0,0.124,0.365,178.947,audio_features,2DdluBZleLq30PlfUAqSD5,spotify:track:2DdluBZleLq30PlfUAqSD5,https://api.spotify.com/v1/tracks/2DdluBZleLq30PlfUAqSD5,https://api.spotify.com/v1/audio-analysis/2DdluBZleLq30PlfUAqSD5,275253,3
389,Dar Band e To/ In Your Chain,0.531,0.226,9,-16.271,0,0.0327,0.859,0.00895,0.0886,0.155,75.008,audio_features,5iphHJuD9wR0WOxVrxhiT8,spotify:track:5iphHJuD9wR0WOxVrxhiT8,https://api.spotify.com/v1/tracks/5iphHJuD9wR0WOxVrxhiT8,https://api.spotify.com/v1/audio-analysis/5iphHJuD9wR0WOxVrxhiT8,249600,4
390,It Never Rains Here Morteza,0.751,0.666,5,-8.777,0,0.051,0.746,0.0154,0.112,0.794,98.009,audio_features,5pX4XXrp0utHX7mNXkrmw1,spotify:track:5pX4XXrp0utHX7mNXkrmw1,https://api.spotify.com/v1/tracks/5pX4XXrp0utHX7mNXkrmw1,https://api.spotify.com/v1/audio-analysis/5pX4XXrp0utHX7mNXkrmw1,297080,4
391,The Nights When Burning,0.7,0.31,9,-10.966,0,0.112,0.873,0.0,0.102,0.26,85.295,audio_features,6sd8zY3NScR9gOOShNkow4,spotify:track:6sd8zY3NScR9gOOShNkow4,https://api.spotify.com/v1/tracks/6sd8zY3NScR9gOOShNkow4,https://api.spotify.com/v1/audio-analysis/6sd8zY3NScR9gOOShNkow4,160600,3
392,Vâ Kass Cheh/ Nobody's Business,0.724,0.131,0,-15.277,1,0.0594,0.884,2.06e-06,0.109,0.633,95.765,audio_features,5oALgIgYgNa8QdXyu4queA,spotify:track:5oALgIgYgNa8QdXyu4queA,https://api.spotify.com/v1/tracks/5oALgIgYgNa8QdXyu4queA,https://api.spotify.com/v1/audio-analysis/5oALgIgYgNa8QdXyu4queA,147000,4
393,One Day I'll Fly Away,0.489,0.358,2,-10.413,1,0.0302,0.761,0.018,0.106,0.422,77.784,audio_features,0J8A1ZVyJcRZxFNvtp6jRh,spotify:track:0J8A1ZVyJcRZxFNvtp6jRh,https://api.spotify.com/v1/tracks/0J8A1ZVyJcRZxFNvtp6jRh,https://api.spotify.com/v1/audio-analysis/0J8A1ZVyJcRZxFNvtp6jRh,298027,4
394,Paranoid Android I,0.389,0.127,7,-16.157,0,0.0392,0.99,0.958,0.111,0.0807,74.023,audio_features,5Jz6iIgLRx5huCdlM8QDts,spotify:track:5Jz6iIgLRx5huCdlM8QDts,https://api.spotify.com/v1/tracks/5Jz6iIgLRx5huCdlM8QDts,https://api.spotify.com/v1/audio-analysis/5Jz6iIgLRx5huCdlM8QDts,101387,1
395,Midnight Mood,0.415,0.0611,5,-16.875,1,0.0391,0.957,0.179,0.154,0.115,93.465,audio_features,1PMdnh8JihyvccTeC16XwB,spotify:track:1PMdnh8JihyvccTeC16XwB,https://api.spotify.com/v1/tracks/1PMdnh8JihyvccTeC16XwB,https://api.spotify.com/v1/audio-analysis/1PMdnh8JihyvccTeC16XwB,383627,3
396,Some Other Time,0.407,0.0347,0,-28.998,1,0.0382,0.951,0.922,0.709,0.151,61.018,audio_features,0oEIrVWpLj01XtFtDitQyR,spotify:track:0oEIrVWpLj01XtFtDitQyR,https://api.spotify.com/v1/tracks/0oEIrVWpLj01XtFtDitQyR,https://api.spotify.com/v1/audio-analysis/0oEIrVWpLj01XtFtDitQyR,299840,4
397,Answer Me - Live from Budapest,0.534,0.078,0,-21.014,1,0.0739,0.994,0.879,0.108,0.185,133.194,audio_features,58eWz82VjBZLNwL6u4li7F,spotify:track:58eWz82VjBZLNwL6u4li7F,https://api.spotify.com/v1/tracks/58eWz82VjBZLNwL6u4li7F,https://api.spotify.com/v1/audio-analysis/58eWz82VjBZLNwL6u4li7F,269025,4
398,I Got It Bad And That Ain't Good,0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,audio_features,4ol2UyMTiklHVujAWg02nE,spotify:track:4ol2UyMTiklHVujAWg02nE,https://api.spotify.com/v1/tracks/4ol2UyMTiklHVujAWg02nE,https://api.spotify.com/v1/audio-analysis/4ol2UyMTiklHVujAWg02nE,306227,4
399,Evermore,0.285,0.396,1,-8.741,1,0.0318,0.674,6.6e-05,0.102,0.219,79.442,audio_features,3Yn97I3qIj7Px0Bi4rkD2q,spotify:track:3Yn97I3qIj7Px0Bi4rkD2q,https://api.spotify.com/v1/tracks/3Yn97I3qIj7Px0Bi4rkD2q,https://api.spotify.com/v1/audio-analysis/3Yn97I3qIj7Px0Bi4rkD2q,194542,3
400,Where or When,0.326,0.0575,4,-16.5,1,0.0393,0.99,0.887,0.281,0.301,127.397,audio_features,2JR1WeETsXmFR1kRC2oXXq,spotify:track:2JR1WeETsXmFR1kRC2oXXq,https://api.spotify.com/v1/tracks/2JR1WeETsXmFR1kRC2oXXq,https://api.spotify.com/v1/audio-analysis/2JR1WeETsXmFR1kRC2oXXq,168667,5
401,Part VII - Live,0.356,0.148,3,-18.135,1,0.035,0.984,0.903,0.0913,0.177,137.737,audio_features,21Jm2Njh72h2WWLSRmiGT5,spotify:track:21Jm2Njh72h2WWLSRmiGT5,https://api.spotify.com/v1/tracks/21Jm2Njh72h2WWLSRmiGT5,https://api.spotify.com/v1/audio-analysis/21Jm2Njh72h2WWLSRmiGT5,324224,4
402,Thierno,0.492,0.291,0,-8.156,0,0.035,0.822,0.257,0.0634,0.383,172.723,audio_features,2SdthMHDqydhV2PceC9QBX,spotify:track:2SdthMHDqydhV2PceC9QBX,https://api.spotify.com/v1/tracks/2SdthMHDqydhV2PceC9QBX,https://api.spotify.com/v1/audio-analysis/2SdthMHDqydhV2PceC9QBX,274107,4
403,Children,0.904,0.577,1,-7.293,1,0.132,0.125,0.0,0.115,0.7,102.691,audio_features,15HgR9Ht4obJOcMG4wregp,spotify:track:15HgR9Ht4obJOcMG4wregp,https://api.spotify.com/v1/tracks/15HgR9Ht4obJOcMG4wregp,https://api.spotify.com/v1/audio-analysis/15HgR9Ht4obJOcMG4wregp,242040,4
404,Back To Black,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,audio_features,3FAclTFfvUuQYnEsptbK8w,spotify:track:3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w,241293,4
405,Back To Black - BBC Radio 1 Live Session,0.425,0.225,2,-8.708,0,0.0376,0.789,0.00467,0.146,0.14,132.63,audio_features,3KtKOYmUpcmAU1SzArnFrp,spotify:track:3KtKOYmUpcmAU1SzArnFrp,https://api.spotify.com/v1/tracks/3KtKOYmUpcmAU1SzArnFrp,https://api.spotify.com/v1/audio-analysis/3KtKOYmUpcmAU1SzArnFrp,312820,4
406,Black Is the Colour,0.404,0.0173,9,-24.782,0,0.0388,0.973,0.00517,0.239,0.348,101.335,audio_features,29tvuiMPkb9q56VRoLVQKD,spotify:track:29tvuiMPkb9q56VRoLVQKD,https://api.spotify.com/v1/tracks/29tvuiMPkb9q56VRoLVQKD,https://api.spotify.com/v1/audio-analysis/29tvuiMPkb9q56VRoLVQKD,148040,1
407,Mul Mantra,0.727,0.435,9,-9.901,0,0.0281,0.633,2.12e-05,0.087,0.332,129.988,audio_features,65x8PLeBCisLJVSibyXemB,spotify:track:65x8PLeBCisLJVSibyXemB,https://api.spotify.com/v1/tracks/65x8PLeBCisLJVSibyXemB,https://api.spotify.com/v1/audio-analysis/65x8PLeBCisLJVSibyXemB,475827,4
408,Lovers Who Make Love,0.621,0.232,10,-11.583,0,0.0303,0.525,0.00292,0.112,0.132,110.124,audio_features,07TynTJvMsM19UHI121q5l,spotify:track:07TynTJvMsM19UHI121q5l,https://api.spotify.com/v1/tracks/07TynTJvMsM19UHI121q5l,https://api.spotify.com/v1/audio-analysis/07TynTJvMsM19UHI121q5l,218733,4
409,A Man I Know,0.744,0.391,4,-11.332,0,0.029,0.5,0.0775,0.147,0.0819,113.032,audio_features,4Abirka1cnsMtWOMhpwKx5,spotify:track:4Abirka1cnsMtWOMhpwKx5,https://api.spotify.com/v1/tracks/4Abirka1cnsMtWOMhpwKx5,https://api.spotify.com/v1/audio-analysis/4Abirka1cnsMtWOMhpwKx5,233247,3
410,Eldorado 54,0.43,0.416,11,-9.136,0,0.0315,0.879,0.965,0.0827,0.0368,132.921,audio_features,5ZcopTYZgJqMfqfx26IcGg,spotify:track:5ZcopTYZgJqMfqfx26IcGg,https://api.spotify.com/v1/tracks/5ZcopTYZgJqMfqfx26IcGg,https://api.spotify.com/v1/audio-analysis/5ZcopTYZgJqMfqfx26IcGg,336960,4
411,Every Time,0.473,0.749,1,-5.047,0,0.0287,0.000466,5.5e-06,0.0883,0.167,150.022,audio_features,5icbZiF6lcuEORG0UzMsS2,spotify:track:5icbZiF6lcuEORG0UzMsS2,https://api.spotify.com/v1/tracks/5icbZiF6lcuEORG0UzMsS2,https://api.spotify.com/v1/audio-analysis/5icbZiF6lcuEORG0UzMsS2,216627,4
412,Sharab,0.749,0.793,1,-8.487,1,0.138,0.0733,0.0,0.64,0.903,80.019,audio_features,65YxlacvIbbYK7oOXJaKRg,spotify:track:65YxlacvIbbYK7oOXJaKRg,https://api.spotify.com/v1/tracks/65YxlacvIbbYK7oOXJaKRg,https://api.spotify.com/v1/audio-analysis/65YxlacvIbbYK7oOXJaKRg,215769,4
